library,category,file_path,iteration,duration_us,status,expected_text,decoded_text
rqrr,decoding,./qrcodes/decoding/v2VCard-Encoding.png,5,8914,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Encoding.png,1,1560,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Encoding.png,2,1545,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Encoding.png,3,1544,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Encoding.png,4,1523,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Encoding.png,5,1525,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Encoding.png,1,5365,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Encoding.png,2,5283,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Encoding.png,3,5289,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Encoding.png,4,5361,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Encoding.png,5,5437,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Encoding.png,1,10669,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Encoding.png,2,10689,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Encoding.png,3,10921,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Encoding.png,4,10629,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Encoding.png,5,10588,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:St=8Bndards;Jos=8E
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Jos=8E St=8Bndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Pr=90sident=8E
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:Mus=8Ee du St=89ndards;Service Multim=8Edia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=macintosh:;;777 South R=91nault;Anyt=9Awn;St=8Bte;99999;C=99untry
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Dates.png,1,2191,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Dates.png,2,2177,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Dates.png,3,2200,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Dates.png,4,2172,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Dates.png,5,2179,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Dates.png,1,324,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Dates.png,2,319,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Dates.png,3,312,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Dates.png,4,304,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Dates.png,5,315,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Dates.png,1,1222,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Dates.png,2,1213,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Dates.png,3,1222,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Dates.png,4,1212,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Dates.png,5,1219,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Dates.png,1,2003,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Dates.png,2,1996,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Dates.png,3,2046,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Dates.png,4,1990,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Dates.png,5,2064,Correct,"MECARD:N:Standard11.4,Joe;BDAY:17760704;;","MECARD:N:Standard11.4,Joe;BDAY:17760704;;"
rqrr,decoding,./qrcodes/decoding/v2WIFI.png,1,1911,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rqrr,decoding,./qrcodes/decoding/v2WIFI.png,2,1883,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rqrr,decoding,./qrcodes/decoding/v2WIFI.png,3,1845,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rqrr,decoding,./qrcodes/decoding/v2WIFI.png,4,1817,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rqrr,decoding,./qrcodes/decoding/v2WIFI.png,5,1827,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rxing,decoding,./qrcodes/decoding/v2WIFI.png,1,245,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rxing,decoding,./qrcodes/decoding/v2WIFI.png,2,239,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rxing,decoding,./qrcodes/decoding/v2WIFI.png,3,239,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rxing,decoding,./qrcodes/decoding/v2WIFI.png,4,236,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
rxing,decoding,./qrcodes/decoding/v2WIFI.png,5,238,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
bardecoder,decoding,./qrcodes/decoding/v2WIFI.png,1,960,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
bardecoder,decoding,./qrcodes/decoding/v2WIFI.png,2,966,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
bardecoder,decoding,./qrcodes/decoding/v2WIFI.png,3,967,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
bardecoder,decoding,./qrcodes/decoding/v2WIFI.png,4,953,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
bardecoder,decoding,./qrcodes/decoding/v2WIFI.png,5,955,Correct,WIFI:S:ABC;T:WEP;P:123;;,WIFI:S:ABC;T:WEP;P:123;;
